fep-lambda,0.00,1.00
0.0,7.56638641462825e-07,1.8915966036570626e-07
0.0,0.04462444809061229,0.011156112022653073
0.0,0.037575781871298064,0.009393945467824516
0.0,0.3965769116305314,0.09914422790763285
0.0,0.10336276144433534,0.025840690361083836
0.0,0.49168144501817596,0.12292036125454399
0.0,0.0018086264666993047,0.00045215661667482617
0.0,0.8980884522083993,0.22452211305209982
0.0,0.12113362845221019,0.030283407113052548
0.0,0.19249455065328255,0.04812363766332064
0.0,0.11997261706481913,0.02999315426620478
0.0,0.06368416829671963,0.01592104207417991
0.0,0.005556081945895478,0.0013890204864738696
0.0,0.4328853911115548,0.1082213477778887
0.0,0.00042783455871143577,0.00010695863967785894
0.0,0.2417232661119498,0.06043081652798745
0.0,0.9034563745664189,0.22586409364160473
0.0,0.10470609237620904,0.02617652309405226
0.0,1.8073239531679142,0.45183098829197854
0.0,0.8314537911648724,0.2078634477912181
0.0,1.695993974714857,0.42399849367871423
0.0,0.027633919954986486,0.006908479988746621
0.0,0.8032102916620117,0.20080257291550294
0.0,0.03679217618347442,0.009198044045868605
0.0,0.01228545157893767,0.0030713628947344174
0.0,0.017471589030123535,0.004367897257530884
0.0,3.1670397210046763,0.7917599302511691
0.0,0.14509501801781763,0.03627375450445441
0.0,0.0011761708523988829,0.0002940427130997207
0.0,0.006419463154548875,0.0016048657886372187
0.0,1.1706577304393884,0.2926644326098471
0.0,0.11412409638057656,0.02853102409514414
0.0,0.4787497930604079,0.11968744826510197
0.0,0.3271088399408121,0.08177720998520302
0.0,0.5627529445512384,0.1406882361378096
0.0,0.32605612593169575,0.08151403148292394
0.0,0.0005288306462817495,0.00013220766157043737
0.0,0.391072718765014,0.0977681796912535
0.0,0.17029473254908467,0.04257368313727117
0.0,0.00623866277045107,0.0015596656926127675
0.0,0.006101163471920884,0.001525290867980221
0.0,0.0020340573635618422,0.0005085143408904606
0.0,0.7503808889199689,0.18759522222999223
0.0,0.002898667340931933,0.0007246668352329833
0.0,0.9232005457366903,0.23080013643417258
0.0,1.1968283275306426,0.29920708188266065
0.0,0.3692693022356138,0.09231732555890346
0.0,0.0071226917249900875,0.0017806729312475219
0.0,0.20574213325803697,0.051435533314509244
0.0,2.0008331794402734,0.5002082948600683
0.0,0.29051993433373385,0.07262998358343346
0.0,0.719146935356376,0.179786733839094
0.0,0.0027763341751605368,0.0006940835437901342
0.0,0.16628543795684583,0.04157135948921146
0.0,0.017819345425973014,0.0044548363564932535
0.0,0.23318321652031382,0.058295804130078455
0.0,0.002212276939929923,0.0005530692349824807
0.0,0.22260965371968006,0.055652413429920014
0.0,1.034673623352566,0.2586684058381415
0.0,0.22825973871701288,0.05706493467925322
0.0,0.020632647515510687,0.005158161878877672
0.0,0.10732695523894971,0.026831738809737427
0.0,0.00809862424797359,0.0020246560619933975
0.0,0.7047154234786583,0.17617885586966459
0.0,0.167795169855273,0.04194879246381825
0.0,0.019246429872351402,0.0048116074680878505
